Domain,Landing URL,Download URL,Path,SHA-256,Category,is_new,is_malicious,Threat Type
2023c.com,https://xk7841sm.com/?_c=oxts1xk,https://awa2k.jlluzhuang.com/xk/android/20221121-212345-ch1.apk,/data2/sangyiwu/Mobile_Apps/apk_files/20221121-212345-ch1.apk,28071f049efdecb8fee10dc56b36bf1fc9dd8c60d2721d928969446b5c9b2028,Sex & Porn,True,False,
2023c.com,https://3dsf9fs.com/?_c=oxts1xb,https://comak.69zx.com/hg/android/20221213-184600-hw1.apk,/data2/sangyiwu/Mobile_Apps/apk_files/20221213-184600-hw1.apk,66305af05025b0e4ae8638346494498cd2879bf09414297e13cba6ebbd67ce22,Sex & Porn,False,True,"{'evader', 'malware', 'trojan'}"
2023c.com,https://inwn21.com/?_chan=oxts1qz,https://dwdak.baiyidaijia.com/91qz/android/qz-aslcg13lsa12al1hyj0l53x-0221.apk,/data2/sangyiwu/Mobile_Apps/apk_files/20230206-204441-hw1.apk,e6415a5f7d895d2231fec19e20127d2d8e2df6998955282dc5cc516d479f2aab,Sex & Porn,False,True,"{'evader', 'malware', 'trojan'}"
2023c.com,https://zxcfsad.com/?_c=ofts1xb,https://comak.69zx.com/xb/android/20230208-222225-ch1.apk,/data2/sangyiwu/Mobile_Apps/apk_files/20230208-222418-ch3.apk,c0dd146cf94cb23fa63ca401b98116fdfdda74eaf446eecb8f006b7ee32f3ee9,Sex & Porn,False,True,"{'evader', 'malware', 'trojan'}"
2023c.com,https://cmerw5hm.com/?ch=oxts1cm,https://cdn.cjvjraud.com/caomei/android/20230211-121608.apk,/data2/sangyiwu/Mobile_Apps/apk_files/20230211-121608.apk,80b5edf988556cc791c222f914c44c61619d169d7af95143f4ab81fcaee65243,Sex & Porn,False,False,
2023c.com,https://50.aff008.cool/chan/h51498/bVqfa,https://download.7dgirl.org/down/50dh/50ash_5.7.0_230216_2.apk,/data2/sangyiwu/Mobile_Apps/apk_files/50ash_5.7.0_230216_2.apk,e2b832cc5110556dc4a43e79fad173d381a5a2908c7669b62a2e860ccc55880d,Sex & Porn,False,True,{'trojan'}
2023c.com,https://chik2vu1.com/?_c=oxts1mh,https://cdn.mkffjssh.com/51mh/android/51-20230221-v2.6-8fe8d941fe68daf9acdca626eclafa76.apk,/data2/sangyiwu/Mobile_Apps/apk_files/51-20230208-v2.6-8fe8d941fe68daf9acdca626ec1afa76.apk,1288088dfcbc12d532ae7c1366ff4c938e4e99ef22bb2765e966de7d612a0b82,Sex & Porn,True,True,"{'evader', 'malware', 'trojan'}"
2023c.com,https://yy.app003.co/?code=cVmz&c=2762,https://download.7dgirl.org/squid/91video260-230214.apk,/data2/sangyiwu/Mobile_Apps/apk_files/91video260-230214.apk,1575c335d8e4689e001eca051ace5c193fc1d7dbed999cfead64365db4ee057c,Sex & Porn,False,False,
2023c.com,https://am.app003.co/chan/am0139/dHA,https://download.7dgirl.org/down/am/am_3.0.0_230216_1.apk,/data2/sangyiwu/Mobile_Apps/apk_files/am_3.0.0_230216_1.apk,86292d720abe49aa741cb6a04b7c8225dba456d14630bf1cf44edb8a7a29f8ee,Sex & Porn,True,False,
tbrsp.net,https://bin.tbr3222.com/,https://aar.apkxz02.com/assets/tbr/app.apk,/data2/sangyiwu/Mobile_Apps/apk_files/app.apk,ec38448457ea03dfcddcf70e2fb6df2b925ab8be3c1fd4c7eac3416d18ce140f,Sex & Porn,False,True,"{'riskware', 'trojan', 'spyware', 'adware', 'malware'}"
2023c.com,https://shenhu.live/,https://shenhu.live/down/app-release_103_1228.apk,/data2/sangyiwu/Mobile_Apps/apk_files/app-release_103_1228.apk,bf0f03c6bb052eb4caefb5fc419e8812e045ccbdea02f9ea15218df8aafbc4cf,Sex & Porn,False,False,
www.tw18.com,http://www.tw18.com/APK/?O1=AN&WEBID=AVSHOW&FID=2099334,https://cr795.com/APK/?O=AN&WEBID=AVSHOW&FID=2099334,/data2/sangyiwu/Mobile_Apps/apk_files/AVSHOW_FID_2099334_0.1.49.apk,e7d96b2ecf1b2125aa2eacc3c9364088f504cbd2978188426849da25c7773b60,Sex & Porn,True,False,
www.ttt111.com,http://fanfan.qimiaorijiben.com/index.asp?s=www_ttt111_com,nan,/data2/sangyiwu/Mobile_Apps/apk_files/az_967266.apk,1dc935f907be06f9b0485f1c07f955d316079b7fd0bf2204df1d31c5d2d985bf,Sex & Porn,True,True,"{'malware', 'trojan', 'riskware'}"
2023c.com,https://mbni2n5.xyz?ch=hebei,https://ldfrcd.fy8l2k9rt.xyz/android/bls_1.1.1/bls_1.1.1_08115790.apk,/data2/sangyiwu/Mobile_Apps/apk_files/bls_1.1.1_03306315.apk,a68505079b136e953c5431edbf4785eae48d2831dca5214b0c5ce1a5f7b0dc8f,Sex & Porn,True,False,
2023c.com,https://app.uxgm.xyz/i-SFRTQ5,https://apt.yjxyjt.com/app/c6b60b21-c94a-4c84-ace2-dc9bf280484f-share-SFRTQ5.apk,/data2/sangyiwu/Mobile_Apps/apk_files/c6b60b21-c94a-4c84-ace2-dc9bf280484f-share-SFRTQ5.apk,efb766b5738388a340c9b97c74c51f10b404c18a643773451935fa3c003cc341,Sex & Porn,True,False,
2023c.com,https://cg.aff008.cool/?code=acm4p&c=2762,https://download.7dgirl.org/cg/cg51.311-230215.apk,/data2/sangyiwu/Mobile_Apps/apk_files/cg51.311-230215.apk,8adc4a8d68df5f5e0e9e43fb62e9082053cf08cd5922e4943997294a8aac30eb,Sex & Porn,False,False,
2023c.com,https://ndd.app003.co/aff-ybk,https://download.7dgirl.co/down/didi2/didi2_2.1.0_230223_2.apk,/data2/sangyiwu/Mobile_Apps/apk_files/didi2_2.1.0_230216_2.apk,3986afcd8517c6e26a2d5e4b381d251d41dd2d8a95b2fd9eca3c9dd5ca183fff,Sex & Porn,False,False,
2023c.com,https://dsp.aff008.cool/chan-1915/aff-fQPAS?ctxf=1,https://download.7dgirl.org/down/dsp/dsp_5.4.0_230216_2.apk,/data2/sangyiwu/Mobile_Apps/apk_files/dsp_5.4.0_230216_2.apk,2421d2a6cf6248aea3c72a8a5240c7567b93494f38d7354e5baa97d09d640577,Sex & Porn,False,False,
2023c.com,https://d.do3do.net/?channel=tdy610,https://cak.zjapktt.com/douyin_new/dy_new_official_26winuch3_5.1.1.apk,/data2/sangyiwu/Mobile_Apps/apk_files/dy_new_official_p43odech1_5.1.1.apk,d68a29e6181e3c1071b440c712e69add97faa406d707bdd3fe39f5fed5c4135f,Sex & Porn,False,False,
7y7y.com,https://q39ajw.d70ueq.live:5658/mshenqian_/index.html,https://xz.thewonderofyou.cn/apk/epzatcoe_21/epzatcoe_21/epzatcoe_21_1425-0-0.apk?v=2,/data2/sangyiwu/Mobile_Apps/apk_files/epzatcoe_21_1425-0-0.apk,16d43ff02fec3d33e08295bb0337f5fe730264d1cff53a517779d5397b368d8b,Sex & Porn,True,True,"{'riskware', 'trojan', 'spyware', 'malformed', 'malware'}"
www.567kxw.com,https://js.navyuggift.com/download/407_0.html,https://xz.thewonderofyou.cn/apk/epzatcoe_21/epzatcoe_21/epzatcoe_21_407-0-0.apk?v=2,/data2/sangyiwu/Mobile_Apps/apk_files/epzatcoe_21_407-0-0.apk,d58061953f94f80374e3475138ed83917f62f83efdcc2024dc88ada144579419,Sex & Porn,True,True,"{'riskware', 'trojan', 'spyware', 'malformed', 'malware'}"
ox501.xyz,https://ox501.xyz/,https://bgps2.yazhai.co/footseexyz/apk/ftsH501.apk,/data2/sangyiwu/Mobile_Apps/apk_files/ftsH501.apk,2196d6cebe2b6127c1d4c45c97cdc98e0cae460b6f1c841ee65e4190cb6ca656,Sex & Porn,True,False,
35uu.top,http://455604.527pg.top/?channelCode=6668,https://yjt0214.1x8ei.com/fwb0218.apk,/data2/sangyiwu/Mobile_Apps/apk_files/fwb0218.apk,edeb8aeb8d703f3208362a690080e6c6e567435ec4b2e1f7b60c39cddb3358f0,Sex & Porn,False,True,"{'trojan', 'riskware'}"
2023c.com,https://7u.aff008.cool/aff-aafP,https://download.7dgirl.org/down/gd7u/gd7u_1.1.0_230216_2.apk,/data2/sangyiwu/Mobile_Apps/apk_files/gd7u_1.1.0_230216_2.apk,824ab7542b3b4c42bbaacc5ef427a5deeb7e5aa5eeb388e399ae254a4353b83e,Sex & Porn,False,False,
2023c.com,https://gd.app003.co/aff-SWm,https://download.7dgirl.co/down/gdpj/gdpj_3.1.0_230223_2.apk,/data2/sangyiwu/Mobile_Apps/apk_files/gdpj_3.1.0_230216_2.apk,55177b0692a7e0f4fe146a447eb97e8f8259a5c5828969f826eb2969851cb7fa,Sex & Porn,False,True,{'riskware'}
2023c.com,https://gtv.app003.co/chan/g0453/expp,https://download.7dgirl.org/down/gtv/gtv_1.2.0_230106_1.apk,/data2/sangyiwu/Mobile_Apps/apk_files/gtv_1.2.0_230106_1.apk,9a791ef33833eaf704235673deeb106aced011f78abc51893c54e8bf5bb6ce26,Sex & Porn,False,True,{'trojan'}
2023c.com,https://omctpaf.com?dc=JJUG,https://teg.aptokgqx.com/uvtdmkob/hgpfvxn_221228_2.2.6+77.apk,/data2/sangyiwu/Mobile_Apps/apk_files/hgpfvxn_221228_2.2.6+77.apk,ec380639fc900dd84313f232e0660e1e19ddf1af170c85bd2fd29fb86489f66f,Sex & Porn,True,True,"{'malware', 'trojan', 'malformed'}"
2023c.com,https://j.jd99mm.com/?_c=tjd231,https://vv.akkx67tt.com/jdf/JD2.4.apk,/data2/sangyiwu/Mobile_Apps/apk_files/JD2.4.apk,7d6cea388dd4d39e3557bf32ca0918c7900a00f42e41cef42f06e1f629b4d50e,Sex & Porn,False,True,{'trojan'}
2023c.com,https://3bq7rasp1.xyz?ch=hebei,https://irtycs.0bjti76.xyz/android/mh_1.1.9/mh_1.1.9_09025896.apk,/data2/sangyiwu/Mobile_Apps/apk_files/mh_1.1.8_04202169.apk,944115f92b5ebff65a79a5e1e17c40c1fd93b77e72f01d145dd4d2a397216774,Sex & Porn,True,True,{'trojan'}
2023c.com,https://pili.app003.co/?code=fwB&c=2762,https://download.7dgirl.org/pilipili/pili210-230109.apk,/data2/sangyiwu/Mobile_Apps/apk_files/pili210-230109.apk,dd371d4939e9a1bb961e44fef08a6f386346d9f4adf73b09ffb1655c410eb513,Sex & Porn,False,True,"{'trojan', 'adware'}"
2023c.com,https://qq.app003.co/aff-acsF,https://download.7dgirl.org/down/qq/qq_4.1.0_230216_2.apk,/data2/sangyiwu/Mobile_Apps/apk_files/qq_4.1.0_230216_2.apk,899d796e4125fcff33b2eea49d03e89c7a8183e583e5bb5d80e603b015279801,Sex & Porn,False,False,
2023c.com,https://gmvemymk.com?dc=JJUG,https://teg.aptokgqx.com/skcqcxrl/reInd_230118_4.4.6+630.apk,/data2/sangyiwu/Mobile_Apps/apk_files/reInd_230118_4.4.6+630.apk,2e0db3ebaa6fc9b5c28a5e1595781a4bc59e2b7a6076c00d749e48705af8d88b,Sex & Porn,True,True,"{'malware', 'trojan', 'malformed'}"
2023c.com,https://slfpqvdpyh.com?_c=tslf377mk,https://cdn.apehhizr.com/slf/android/slf-0111-v4.0-db2b00Of2f7c532ceeb164998633dde7.apk,/data2/sangyiwu/Mobile_Apps/apk_files/slf-0111-v4.0-db2b000f2f7c532ceeb164998633dde7.apk,d9ea8779fcc5d22664c1ade0f48ed1a895b9868837ee4ad5bdeb68d48b5b818e,Sex & Porn,True,True,"{'evader', 'malware', 'trojan'}"
2023c.com,https://tx0fh938.com/?_c=oxts1tx,https://cdn.urfuyrtx.com/tangxin/android/tangxin-20230123-v3.3-eeab639lbc9e35790e36l6c997fff2ac.apk,/data2/sangyiwu/Mobile_Apps/apk_files/tangxin-20230123-v3.3-eeab6391bc9e35790e3616c997fff2ac-1.apk,e6c365399596345e73d10f8622c361aafeaa4fdbc0feecd7afb725e982bf3f14,Sex & Porn,False,False,
5yh.net,https://app.yilelive.com/t/down?code=AWPA46,https://hzyd.statchannel.top/a/c7rhhz/c/eyJkIjp7ImNvZGUiOiJBV1BBNDYifSwibSI6Imk0Ny1Oc1Rya2NRQUFBR0dmTjBWQkxEblFhRUg3bEJpUGdDQVBibElZOEdaTDBOam5LZ3Z5b0lPa2ktbmF4RHV4SFlBSUw5X2taWjQyVURLQmR2UEh1SmxFYmZLbDF2TldFUFg2ZjQ5d3RoczdqZ0h5TGp2eHZhVzhjbXIzSFJSLWR4TjVYcjRKdWJ1RXd1alRuTWZEZ2oxbWtaMEVkakZLd2owdTQwa0FzbWJBQjhsNjZ4SzdPUlRrcGptZTZ3TU9pYzkwQWJmTUpxX0VhMkQtQXpRRXpSM0RCdTNYakx4YkVtUDM3OHBHUVQwbFRadElhVDJLV08ycWRNM2swaDJJUjFnZV9BS2E0U2NraUJVNjhkUXVGRTFVcEZodE9EajRMNG1EdjVTRktTV1N1aHBqa285WncxbWFMTHlqbHU2Qm9qalJPNXV2ZUkzcEFYS1Z5MmJPVnd2S3JmTlhmWkRBUHhQQzJJUnRiVFdyNDNGMllsRlFVZUJtdyJ9/TianXin_2.19_0130_1020.apk,/data2/sangyiwu/Mobile_Apps/apk_files/TianXin_2.17_1014_1620.apk,b18fe0928af98773d84553f8bab5dcc87e67ca29741ffa230dca18fb5112d859,Sex & Porn,True,False,
2023c.com,https://ttt.aff008.cool/chan/a11378/aH9D7,https://download.7dgirl.org/down/tbr/ttt_9.0.1_230216_2.apk,/data2/sangyiwu/Mobile_Apps/apk_files/ttt_9.0.1_230216_2.apk,9872c2de0db66e8d5b8e49e3a19dce1679371bf76cc6211c721ccec3bec044e4,Sex & Porn,False,False,
uu627.com,http://uu627.com/APK/?FID=64,https://64.ub325.com/APK/?O=AN&WEBID=U1&FID=64,/data2/sangyiwu/Mobile_Apps/apk_files/UU_FID_64_0.1.49.apk,436c952bb9241955961f2eb100913d3281f176a87542faecfd34a3a2f6c42b3e,Sex & Porn,True,False,
2023c.com,https://gv.aff008.cool/chan/xb1323/TgVM,https://download.7dgirl.org/down/xlp/xlp_4.1.0_230216_1.apk,/data2/sangyiwu/Mobile_Apps/apk_files/xlp_4.1.0_230216_1.apk,5e29bc13b5e486fd822b3cdbce332fe830f2ca976dbc586aef916f70e5593446,Sex & Porn,False,True,{'trojan'}
2023c.com,https://xs8msqny.com/?_c=oxts1xs,https://cdn.mlquhmqo.com/xiuse/android/xu-20230119-v4.1-e1267ac32931a1e9b10733e2ed60l247.apk,/data2/sangyiwu/Mobile_Apps/apk_files/xu-20230119-v4.1-e1267ac32931a1e9b10733e2ed601247.apk,2ce90f90810e519d25a99449c7d5f1b485bea820fd325726d8e721213f3bec34,Sex & Porn,False,False,
2023c.com,https://yhy.app003.co/aff-HtK,https://download.7dgirl.org/down/yhy/yhy_3.1.0_230216_1.apk,/data2/sangyiwu/Mobile_Apps/apk_files/yhy_3.1.0_230216_1.apk,f8cf7836f834c8ca89bd86674c2a1f79793534420175819576bd14b6efe3630c,Sex & Porn,False,False,
usa123456.cn,http://usa123456.cn/android.html,https://okyy.oss-cn-shenzhen.aliyuncs.com/zy44055.apk,/data2/sangyiwu/Mobile_Apps/apk_files/zy44055.apk,c21b4c1e00a16a6eecbc60600f6406139436222ab11c4a7020f8ae4ad2258b09,Sex & Porn,False,True,"{'trojan', 'riskware'}"
www.feiyuacc.cc,https://android.unblockyouku.mobi/app/android-unblock-install.php,https://android.unblockyouku.mobi/app/android/install/202301/FIFA%E7%BF%BB%E5%A4%A7%E9%99%86v2023011319415.apk,/data2/sangyiwu/Mobile_Apps/apk_files/FIFA翻大陆v2023011319415.apk,62a29e818de679d0688a1a76349e0fa35fb914e8e62011bd79519cc05b12fc2f,VPN,False,False,
www.feiyuacc.cc,https://android.unblockyouku.mobi/app/android-unblock-install.php,https://www.unblockyouku.mobi/app/android/install/202301/UNBLOCKYOUKUv20230113194118.apk,/data2/sangyiwu/Mobile_Apps/apk_files/UNBLOCKYOUKUv20230113194118.apk,a9eecd21805ab24be88a3156027d1b1bbbf9a825e4678cce0ee48a523d4b4fe3,VPN,False,False,
haigui.in,https://haigui.in/download,https://haigui.in/app/android/haigui.apk,/data2/sangyiwu/Mobile_Apps/apk_files/haigui.apk,ef8894df01ea5d12bd6a2a8d614b1bd5c0f06cb1f25953901d37f16b23ca2c50,VPN,True,False,
